date,plot_id,greenhouse_id,farm_id,input_type,quantity,unit_cost,total_cost,reason,purpose,is_precision_action
2025-05-13,P0008,GH009,F06,Pesticide,2.319727555,14,32.48,Pest response,Routine,0
2025-05-13,P0008,GH009,F06,Water,401.0217513,0.0025,1,Routine,Routine,0
2025-05-13,P0008,GH009,F06,Labor,1.400303563,28,39.21,Routine,Routine,0
2025-05-19,P0008,GH009,F06,Fertilizer,19.86238514,1.95,38.73,Growth phase,Routine,0
2025-05-19,P0008,GH009,F06,Water,715.042004,0.0025,1.79,Growth phase,Routine,0
2025-05-19,P0008,GH009,F06,Labor,2.294399996,28,64.24,Growth phase,Routine,0
2025-05-25,P0008,GH009,F06,Water,583.3969563,0.0025,1.46,Irrigation adjustment,Routine,0
2025-05-25,P0008,GH009,F06,Labor,0.7778354,28,21.78,Growth phase,Routine,0
2025-05-25,P0008,GH009,F06,Energy,32.068735,0.19,6.09,Pest response,Routine,0
2025-05-27,P0008,GH009,F06,Fertilizer,24.38146914,1.95,47.54,Irrigation adjustment,Routine,0
2025-05-27,P0008,GH009,F06,Pesticide,2.179514219,14,30.51,Shock response,Response to alert,1
2025-05-27,P0008,GH009,F06,Water,814.2011184,0.0025,2.04,Irrigation adjustment,Routine,0
2025-05-27,P0008,GH009,F06,Labor,2.562688194,28,71.76,Pest response,Routine,0
2025-05-27,P0008,GH009,F06,Energy,32.12097243,0.19,6.1,Routine,Routine,0
2025-06-12,P0008,GH009,F06,Fertilizer,10.72344995,1.95,20.91,Pest response,Response to alert,1
2025-06-12,P0008,GH009,F06,Pesticide,2.969302113,14,41.57,Routine,Response to alert,1
2025-06-12,P0008,GH009,F06,Water,399.7585229,0.0025,1,Growth phase,Routine,0
2025-06-12,P0008,GH009,F06,Labor,1.127001108,28,31.56,Pest response,Routine,0
2025-08-09,P0008,GH009,F06,Fertilizer,18.15249906,1.95,35.4,Irrigation adjustment,Routine,0
2025-08-09,P0008,GH009,F06,Pesticide,2.948272173,14,41.28,Pest response,Response to alert,1
2025-08-09,P0008,GH009,F06,Water,874.6183961,0.0025,2.19,Irrigation adjustment,Routine,0
2025-08-09,P0008,GH009,F06,Labor,1.835941466,28,51.41,Irrigation adjustment,Routine,0
2025-08-09,P0008,GH009,F06,Energy,39.63761197,0.19,7.53,Routine,Routine,0
2025-08-30,P0008,GH009,F06,Fertilizer,23.06410242,1.95,44.97,Irrigation adjustment,Response to alert,1
2025-08-30,P0008,GH009,F06,Water,771.039702,0.0025,1.93,Pest response,Routine,0
2025-08-30,P0008,GH009,F06,Labor,1.26908446,28,35.53,Pest response,Routine,0
2025-08-30,P0008,GH009,F06,Energy,35.31717001,0.19,6.71,Pest response,Routine,0
2025-02-27,P0009,GH018,F06,Fertilizer,13.63252393,1.95,26.58,Routine,Routine,0
2025-02-27,P0009,GH018,F06,Water,636.9103789,0.0025,1.59,Routine,Routine,0
2025-02-27,P0009,GH018,F06,Labor,1.771426852,28,49.6,Pest response,Routine,0
2025-03-28,P0009,GH018,F06,Fertilizer,16.36854099,1.95,31.92,Shock response,Routine,0
2025-03-28,P0009,GH018,F06,Pesticide,2.5152048,14,35.21,Pest response,Routine,0
2025-03-28,P0009,GH018,F06,Water,399.6774192,0.0025,1,Irrigation adjustment,Routine,0
2025-05-02,P0009,GH018,F06,Pesticide,1.797557907,14,25.17,Routine,Routine,0
2025-05-02,P0009,GH018,F06,Water,729.8250777,0.0025,1.82,Pest response,Routine,0
2025-05-02,P0009,GH018,F06,Labor,2.001458431,28,56.04,Shock response,Routine,0
2025-05-02,P0009,GH018,F06,Energy,37.41799712,0.19,7.11,Irrigation adjustment,Routine,0
2025-05-05,P0009,GH018,F06,Fertilizer,20.24448934,1.95,39.48,Irrigation adjustment,Routine,0
2025-05-05,P0009,GH018,F06,Pesticide,3.094926515,14,43.33,Growth phase,Response to alert,1
2025-05-05,P0009,GH018,F06,Water,552.9104971,0.0025,1.38,Shock response,Routine,0
2025-05-05,P0009,GH018,F06,Labor,1.71595776,28,48.05,Growth phase,Routine,0
2025-05-05,P0009,GH018,F06,Energy,31.38711554,0.19,5.96,Shock response,Routine,0
2025-05-20,P0009,GH018,F06,Fertilizer,23.92432235,1.95,46.65,Routine,Routine,0
2025-05-20,P0009,GH018,F06,Pesticide,3.158505175,14,44.22,Growth phase,Routine,0
2025-05-20,P0009,GH018,F06,Water,594.0538929,0.0025,1.49,Pest response,Routine,0
2025-05-20,P0009,GH018,F06,Energy,36.66499146,0.19,6.97,Routine,Routine,0
2025-05-31,P0009,GH018,F06,Fertilizer,15.92505861,1.95,31.05,Routine,Routine,0
2025-05-31,P0009,GH018,F06,Pesticide,2.316324502,14,32.43,Routine,Routine,0
2025-05-31,P0009,GH018,F06,Water,767.947821,0.0025,1.92,Growth phase,Routine,0
2025-05-31,P0009,GH018,F06,Labor,2.057119751,28,57.6,Shock response,Routine,0
2025-05-31,P0009,GH018,F06,Energy,25.85420274,0.19,4.91,Shock response,Routine,0
2025-06-01,P0009,GH018,F06,Fertilizer,26.01307154,1.95,50.73,Shock response,Routine,0
2025-06-01,P0009,GH018,F06,Pesticide,2.825393715,14,39.56,Growth phase,Routine,0
2025-06-01,P0009,GH018,F06,Water,558.3503923,0.0025,1.4,Growth phase,Routine,0
2025-06-01,P0009,GH018,F06,Labor,2.110027631,28,59.08,Pest response,Routine,0
2025-06-01,P0009,GH018,F06,Energy,43.06108239,0.19,8.18,Growth phase,Routine,0
2025-06-06,P0009,GH018,F06,Pesticide,2.02476963,14,28.35,Routine,Response to alert,1
2025-06-06,P0009,GH018,F06,Water,405.0618016,0.0025,1.01,Irrigation adjustment,Routine,0
2025-06-06,P0009,GH018,F06,Labor,0.933482945,28,26.14,Growth phase,Routine,0
2025-06-06,P0009,GH018,F06,Energy,38.91767482,0.19,7.39,Pest response,Routine,0
2025-06-11,P0009,GH018,F06,Fertilizer,23.70415427,1.95,46.22,Irrigation adjustment,Routine,0
2025-06-11,P0009,GH018,F06,Water,663.374231,0.0025,1.66,Routine,Routine,0
2025-06-11,P0009,GH018,F06,Energy,35.07223648,0.19,6.66,Pest response,Routine,0
2025-06-20,P0009,GH018,F06,Fertilizer,13.91667441,1.95,27.14,Routine,Response to alert,1
2025-06-20,P0009,GH018,F06,Pesticide,4.054516263,14,56.76,Shock response,Routine,0
2025-06-20,P0009,GH018,F06,Water,720.5573163,0.0025,1.8,Irrigation adjustment,Routine,0
2025-06-20,P0009,GH018,F06,Labor,1.418618718,28,39.72,Routine,Routine,0
2025-06-20,P0009,GH018,F06,Energy,44.53504626,0.19,8.46,Irrigation adjustment,Routine,0
2025-06-27,P0009,GH018,F06,Fertilizer,22.22745867,1.95,43.34,Growth phase,Routine,0
2025-06-27,P0009,GH018,F06,Pesticide,1.693531249,14,23.71,Irrigation adjustment,Routine,0
2025-06-27,P0009,GH018,F06,Water,678.9483484,0.0025,1.7,Routine,Routine,0
2025-06-27,P0009,GH018,F06,Labor,2.528962728,28,70.81,Shock response,Routine,0
2025-07-26,P0009,GH018,F06,Fertilizer,24.04478052,1.95,46.89,Pest response,Routine,0
2025-07-26,P0009,GH018,F06,Pesticide,1.872843537,14,26.22,Pest response,Routine,0
2025-07-26,P0009,GH018,F06,Water,771.884405,0.0025,1.93,Growth phase,Routine,0
2025-07-26,P0009,GH018,F06,Labor,2.091358654,28,58.56,Irrigation adjustment,Routine,0
2025-07-26,P0009,GH018,F06,Energy,25.93356303,0.19,4.93,Routine,Routine,0
2025-08-20,P0009,GH018,F06,Fertilizer,20.21987794,1.95,39.43,Growth phase,Response to alert,1
2025-08-20,P0009,GH018,F06,Pesticide,2.161809018,14,30.27,Shock response,Routine,0
2025-08-20,P0009,GH018,F06,Water,381.1533735,0.0025,0.95,Pest response,Routine,0
2025-08-20,P0009,GH018,F06,Energy,36.77442264,0.19,6.99,Irrigation adjustment,Routine,0
2025-03-07,P0010,GH013,F08,Fertilizer,21.34032881,1.95,41.61,Irrigation adjustment,Response to alert,1
2025-03-07,P0010,GH013,F08,Water,734.3488755,0.0025,1.84,Growth phase,Routine,0
2025-03-07,P0010,GH013,F08,Labor,2.131642236,28,59.69,Shock response,Routine,0
2025-03-07,P0010,GH013,F08,Energy,20.0607215,0.19,3.81,Routine,Routine,0
2025-04-03,P0010,GH013,F08,Fertilizer,17.33429609,1.95,33.8,Routine,Response to alert,1
2025-04-03,P0010,GH013,F08,Pesticide,2.096841091,14,29.36,Irrigation adjustment,Response to alert,1
2025-04-03,P0010,GH013,F08,Water,801.6555634,0.0025,2,Growth phase,Routine,0
2025-04-03,P0010,GH013,F08,Labor,1.511528416,28,42.32,Routine,Routine,0
2025-04-03,P0010,GH013,F08,Energy,29.57318552,0.19,5.62,Pest response,Routine,0
2025-04-30,P0010,GH013,F08,Fertilizer,5.29215292,1.95,10.32,Routine,Routine,0
2025-04-30,P0010,GH013,F08,Water,661.5032534,0.0025,1.65,Growth phase,Routine,0
2025-04-30,P0010,GH013,F08,Labor,1.660575395,28,46.5,Growth phase,Routine,0
2025-05-15,P0010,GH013,F08,Fertilizer,14.11000903,1.95,27.51,Pest response,Routine,0
2025-05-15,P0010,GH013,F08,Water,848.9653672,0.0025,2.12,Routine,Routine,0
2025-05-16,P0010,GH013,F08,Fertilizer,18.75314955,1.95,36.57,Growth phase,Response to alert,1
2025-05-16,P0010,GH013,F08,Water,438.6316267,0.0025,1.1,Growth phase,Routine,0
2025-05-16,P0010,GH013,F08,Energy,25.21303833,0.19,4.79,Shock response,Routine,0
2025-05-22,P0010,GH013,F08,Pesticide,2.848240786,14,39.88,Routine,Routine,0
2025-05-22,P0010,GH013,F08,Water,527.2065024,0.0025,1.32,Growth phase,Routine,0
2025-05-22,P0010,GH013,F08,Labor,2.380113854,28,66.64,Routine,Routine,0
2025-05-22,P0010,GH013,F08,Energy,58.40368186,0.19,11.1,Irrigation adjustment,Routine,0
2025-06-13,P0010,GH013,F08,Fertilizer,23.68548712,1.95,46.19,Routine,Routine,0
2025-06-13,P0010,GH013,F08,Water,368.6174891,0.0025,0.92,Shock response,Routine,0
2025-06-13,P0010,GH013,F08,Labor,2.162983718,28,60.56,Shock response,Routine,0
2025-06-21,P0010,GH013,F08,Fertilizer,22.3732126,1.95,43.63,Growth phase,Routine,0
2025-06-21,P0010,GH013,F08,Pesticide,3.381387969,14,47.34,Growth phase,Routine,0
2025-06-21,P0010,GH013,F08,Water,790.3128848,0.0025,1.98,Shock response,Routine,0
2025-06-21,P0010,GH013,F08,Labor,1.860633896,28,52.1,Growth phase,Routine,0
2025-06-21,P0010,GH013,F08,Energy,31.40915145,0.19,5.97,Growth phase,Routine,0
2025-07-13,P0010,GH013,F08,Fertilizer,23.69015074,1.95,46.2,Routine,Response to alert,1
2025-07-13,P0010,GH013,F08,Water,765.5712587,0.0025,1.91,Pest response,Routine,0
2025-07-13,P0010,GH013,F08,Labor,1.870914954,28,52.39,Growth phase,Routine,0
2025-07-13,P0010,GH013,F08,Energy,31.0087237,0.19,5.89,Irrigation adjustment,Routine,0
2025-08-11,P0010,GH013,F08,Fertilizer,18.71301361,1.95,36.49,Routine,Routine,0
2025-08-11,P0010,GH013,F08,Pesticide,2.490632877,14,34.87,Growth phase,Routine,0
2025-08-11,P0010,GH013,F08,Water,555.4345639,0.0025,1.39,Pest response,Routine,0
2025-08-11,P0010,GH013,F08,Labor,2.047209746,28,57.32,Shock response,Routine,0
2025-08-11,P0010,GH013,F08,Energy,53.55498762,0.19,10.18,Irrigation adjustment,Routine,0
2025-08-20,P0010,GH013,F08,Fertilizer,4.301252352,1.95,8.39,Pest response,Response to alert,1
2025-08-20,P0010,GH013,F08,Pesticide,1.165254178,14,16.31,Routine,Response to alert,1
2025-08-20,P0010,GH013,F08,Water,408.9418687,0.0025,1.02,Routine,Routine,0
2025-08-28,P0010,GH013,F08,Fertilizer,19.33419262,1.95,37.7,Growth phase,Routine,0
2025-08-28,P0010,GH013,F08,Pesticide,2.183060987,14,30.56,Irrigation adjustment,Routine,0
2025-08-28,P0010,GH013,F08,Water,732.2737242,0.0025,1.83,Pest response,Routine,0
2025-03-10,P0011,GH009,F06,Fertilizer,19.65421819,1.95,38.33,Growth phase,Routine,0
2025-03-10,P0011,GH009,F06,Energy,28.00662046,0.19,5.32,Growth phase,Routine,0
2025-05-08,P0011,GH009,F06,Fertilizer,17.73496137,1.95,34.58,Routine,Routine,0
2025-05-08,P0011,GH009,F06,Water,494.2687136,0.0025,1.24,Pest response,Routine,0
2025-06-26,P0011,GH009,F06,Fertilizer,12.39951288,1.95,24.18,Routine,Routine,0
2025-06-26,P0011,GH009,F06,Pesticide,2.740204773,14,38.36,Irrigation adjustment,Routine,0
2025-06-26,P0011,GH009,F06,Water,500.7217004,0.0025,1.25,Shock response,Routine,0
2025-06-26,P0011,GH009,F06,Energy,45.26772141,0.19,8.6,Shock response,Routine,0
2025-07-04,P0011,GH009,F06,Fertilizer,6.545076496,1.95,12.76,Shock response,Routine,0
2025-07-04,P0011,GH009,F06,Water,604.3580066,0.0025,1.51,Shock response,Routine,0
2025-07-04,P0011,GH009,F06,Labor,1.830951458,28,51.27,Routine,Routine,0
2025-07-14,P0011,GH009,F06,Fertilizer,11.44445917,1.95,22.32,Routine,Routine,0
2025-07-14,P0011,GH009,F06,Water,625.657201,0.0025,1.56,Routine,Routine,0
2025-07-14,P0011,GH009,F06,Labor,2.7551652,28,77.14,Routine,Routine,0
2025-07-14,P0011,GH009,F06,Energy,39.71537608,0.19,7.55,Shock response,Routine,0
2025-07-16,P0011,GH009,F06,Fertilizer,15.08292834,1.95,29.41,Growth phase,Routine,0
2025-07-16,P0011,GH009,F06,Water,826.1739153,0.0025,2.07,Irrigation adjustment,Routine,0
2025-07-16,P0011,GH009,F06,Labor,2.027068161,28,56.76,Irrigation adjustment,Routine,0
2025-07-24,P0011,GH009,F06,Fertilizer,23.48803368,1.95,45.8,Pest response,Routine,0
2025-07-24,P0011,GH009,F06,Pesticide,2.172727771,14,30.42,Shock response,Routine,0
2025-07-24,P0011,GH009,F06,Water,554.9265401,0.0025,1.39,Routine,Routine,0
2025-07-24,P0011,GH009,F06,Labor,2.294661851,28,64.25,Shock response,Routine,0
2025-07-24,P0011,GH009,F06,Energy,40.08680284,0.19,7.62,Growth phase,Routine,0
2025-08-20,P0011,GH009,F06,Pesticide,2.751471239,14,38.52,Irrigation adjustment,Response to alert,1
2025-08-20,P0011,GH009,F06,Water,172.3534658,0.0025,0.43,Irrigation adjustment,Routine,0
2025-08-20,P0011,GH009,F06,Labor,1.713221877,28,47.97,Routine,Routine,0
2025-08-20,P0011,GH009,F06,Energy,42.15115087,0.19,8.01,Routine,Routine,0
2025-08-26,P0011,GH009,F06,Fertilizer,14.94760228,1.95,29.15,Routine,Routine,0
2025-08-26,P0011,GH009,F06,Water,444.8959139,0.0025,1.11,Routine,Routine,0
2025-08-29,P0011,GH009,F06,Fertilizer,15.02310075,1.95,29.3,Growth phase,Response to alert,1
2025-08-29,P0011,GH009,F06,Pesticide,2.853326793,14,39.95,Pest response,Routine,0
2025-08-29,P0011,GH009,F06,Water,700.5272556,0.0025,1.75,Routine,Routine,0
2025-08-29,P0011,GH009,F06,Labor,1.620438407,28,45.37,Routine,Routine,0
2025-08-29,P0011,GH009,F06,Energy,37.62720653,0.19,7.15,Routine,Routine,0
2025-03-19,P0012,GH017,F08,Fertilizer,21.57448634,1.95,42.07,Pest response,Response to alert,1
2025-03-19,P0012,GH017,F08,Pesticide,1.908314607,14,26.72,Pest response,Response to alert,1
2025-03-19,P0012,GH017,F08,Water,660.7168386,0.0025,1.65,Shock response,Routine,0
2025-03-19,P0012,GH017,F08,Labor,1.260163956,28,35.28,Routine,Routine,0
2025-04-10,P0012,GH017,F08,Fertilizer,11.86919802,1.95,23.14,Routine,Routine,0
2025-04-10,P0012,GH017,F08,Water,560.9552673,0.0025,1.4,Shock response,Routine,0
2025-04-10,P0012,GH017,F08,Energy,37.29736935,0.19,7.09,Growth phase,Routine,0
2025-04-12,P0012,GH017,F08,Water,646.195009,0.0025,1.62,Shock response,Routine,0
2025-04-12,P0012,GH017,F08,Labor,2.068160811,28,57.91,Shock response,Routine,0
2025-04-12,P0012,GH017,F08,Energy,22.9423334,0.19,4.36,Growth phase,Routine,0
2025-04-24,P0012,GH017,F08,Fertilizer,27.21710238,1.95,53.07,Growth phase,Routine,0
2025-04-24,P0012,GH017,F08,Pesticide,2.020874418,14,28.29,Pest response,Response to alert,1
2025-04-24,P0012,GH017,F08,Water,446.8990015,0.0025,1.12,Irrigation adjustment,Routine,0
2025-04-24,P0012,GH017,F08,Labor,2.793397888,28,78.22,Irrigation adjustment,Routine,0
2025-04-24,P0012,GH017,F08,Energy,33.84181695,0.19,6.43,Irrigation adjustment,Routine,0
2025-04-30,P0012,GH017,F08,Pesticide,2.055247072,14,28.77,Pest response,Routine,0
2025-04-30,P0012,GH017,F08,Water,635.1327325,0.0025,1.59,Irrigation adjustment,Routine,0
2025-04-30,P0012,GH017,F08,Labor,1.026273718,28,28.74,Routine,Routine,0
2025-04-30,P0012,GH017,F08,Energy,25.24705034,0.19,4.8,Routine,Routine,0
2025-05-14,P0012,GH017,F08,Fertilizer,31.57788154,1.95,61.58,Irrigation adjustment,Response to alert,1
2025-05-14,P0012,GH017,F08,Pesticide,2.414504245,14,33.8,Pest response,Response to alert,1
2025-05-14,P0012,GH017,F08,Water,604.5361394,0.0025,1.51,Irrigation adjustment,Routine,0
2025-05-14,P0012,GH017,F08,Energy,28.64961737,0.19,5.44,Pest response,Routine,0
2025-05-24,P0012,GH017,F08,Fertilizer,11.59562588,1.95,22.61,Pest response,Routine,0
2025-05-24,P0012,GH017,F08,Pesticide,2.991369429,14,41.88,Shock response,Response to alert,1
2025-05-24,P0012,GH017,F08,Water,788.0687884,0.0025,1.97,Routine,Routine,0
2025-05-24,P0012,GH017,F08,Energy,30.07758653,0.19,5.71,Pest response,Routine,0
2025-05-27,P0012,GH017,F08,Fertilizer,15.10446818,1.95,29.45,Pest response,Response to alert,1
2025-05-27,P0012,GH017,F08,Water,585.4108927,0.0025,1.46,Routine,Routine,0
2025-05-27,P0012,GH017,F08,Labor,0.895685805,28,25.08,Shock response,Routine,0
2025-05-30,P0012,GH017,F08,Water,725.4677754,0.0025,1.81,Shock response,Routine,0
2025-05-30,P0012,GH017,F08,Labor,1.54062458,28,43.14,Routine,Routine,0
2025-06-04,P0012,GH017,F08,Fertilizer,28.41132918,1.95,55.4,Routine,Routine,0
2025-06-04,P0012,GH017,F08,Pesticide,2.573850626,14,36.03,Pest response,Response to alert,1
2025-06-04,P0012,GH017,F08,Water,734.8000673,0.0025,1.84,Routine,Routine,0
2025-06-04,P0012,GH017,F08,Labor,3.566376667,28,99.86,Pest response,Routine,0
2025-06-04,P0012,GH017,F08,Energy,32.07769946,0.19,6.09,Growth phase,Routine,0
2025-08-07,P0012,GH017,F08,Fertilizer,13.09136174,1.95,25.53,Irrigation adjustment,Response to alert,1
2025-08-07,P0012,GH017,F08,Water,682.403656,0.0025,1.71,Growth phase,Routine,0
2025-08-07,P0012,GH017,F08,Labor,1.227303277,28,34.36,Routine,Routine,0
2025-08-07,P0012,GH017,F08,Energy,38.2306417,0.19,7.26,Irrigation adjustment,Routine,0
2025-08-08,P0012,GH017,F08,Fertilizer,18.95281806,1.95,36.96,Shock response,Routine,0
2025-08-08,P0012,GH017,F08,Pesticide,1.513489212,14,21.19,Irrigation adjustment,Routine,0
2025-08-08,P0012,GH017,F08,Water,615.6245821,0.0025,1.54,Growth phase,Routine,0
2025-08-08,P0012,GH017,F08,Labor,2.083234105,28,58.33,Irrigation adjustment,Routine,0
2025-08-22,P0012,GH017,F08,Fertilizer,21.77262594,1.95,42.46,Routine,Routine,0
2025-08-22,P0012,GH017,F08,Pesticide,3.625908009,14,50.76,Routine,Routine,0
2025-08-22,P0012,GH017,F08,Water,693.1724929,0.0025,1.73,Routine,Routine,0
2025-08-22,P0012,GH017,F08,Labor,2.627411727,28,73.57,Shock response,Routine,0
2025-08-22,P0012,GH017,F08,Energy,14.87084441,0.19,2.83,Shock response,Routine,0
2025-03-05,P0013,GH008,F05,Fertilizer,19.68612755,1.95,38.39,Growth phase,Routine,0
2025-03-05,P0013,GH008,F05,Pesticide,2.382822159,14,33.36,Growth phase,Response to alert,1
2025-03-05,P0013,GH008,F05,Water,540.6162905,0.0025,1.35,Shock response,Routine,0
2025-03-05,P0013,GH008,F05,Labor,1.196342513,28,33.5,Growth phase,Routine,0
2025-03-06,P0013,GH008,F05,Water,500.0325927,0.0025,1.25,Growth phase,Routine,0
2025-03-06,P0013,GH008,F05,Labor,1.269448641,28,35.54,Shock response,Routine,0
2025-03-06,P0013,GH008,F05,Energy,32.50202664,0.19,6.18,Pest response,Routine,0
2025-03-19,P0013,GH008,F05,Fertilizer,22.67078786,1.95,44.21,Irrigation adjustment,Routine,0
2025-03-19,P0013,GH008,F05,Pesticide,1.418063769,14,19.85,Shock response,Response to alert,1
2025-03-19,P0013,GH008,F05,Water,685.2155462,0.0025,1.71,Growth phase,Routine,0
2025-03-19,P0013,GH008,F05,Energy,37.42682631,0.19,7.11,Irrigation adjustment,Routine,0
2025-04-12,P0013,GH008,F05,Fertilizer,15.07546535,1.95,29.4,Growth phase,Routine,0
2025-04-12,P0013,GH008,F05,Pesticide,2.711497697,14,37.96,Irrigation adjustment,Response to alert,1
2025-04-12,P0013,GH008,F05,Water,598.369909,0.0025,1.5,Pest response,Routine,0
2025-04-12,P0013,GH008,F05,Energy,50.01713066,0.19,9.5,Irrigation adjustment,Routine,0
2025-05-16,P0013,GH008,F05,Fertilizer,14.64204775,1.95,28.55,Growth phase,Response to alert,1
2025-05-16,P0013,GH008,F05,Pesticide,2.905254781,14,40.67,Growth phase,Response to alert,1
2025-05-16,P0013,GH008,F05,Water,382.0789194,0.0025,0.96,Routine,Routine,0
2025-05-16,P0013,GH008,F05,Labor,1.914454879,28,53.6,Shock response,Routine,0
2025-05-16,P0013,GH008,F05,Energy,40.44606179,0.19,7.68,Pest response,Routine,0
2025-05-17,P0013,GH008,F05,Fertilizer,22.06960438,1.95,43.04,Routine,Routine,0
2025-05-17,P0013,GH008,F05,Pesticide,2.146699276,14,30.05,Shock response,Response to alert,1
2025-05-17,P0013,GH008,F05,Water,558.0374205,0.0025,1.4,Routine,Routine,0
2025-05-17,P0013,GH008,F05,Labor,2.184852367,28,61.18,Growth phase,Routine,0
2025-05-17,P0013,GH008,F05,Energy,38.69217149,0.19,7.35,Growth phase,Routine,0
2025-05-18,P0013,GH008,F05,Fertilizer,12.29418079,1.95,23.97,Pest response,Routine,0
2025-05-18,P0013,GH008,F05,Pesticide,2.358314639,14,33.02,Pest response,Response to alert,1
2025-05-18,P0013,GH008,F05,Water,719.4116925,0.0025,1.8,Shock response,Routine,0
2025-05-18,P0013,GH008,F05,Labor,2.046220381,28,57.29,Pest response,Routine,0
2025-05-18,P0013,GH008,F05,Energy,51.28335199,0.19,9.74,Routine,Routine,0
2025-06-12,P0013,GH008,F05,Water,769.402173,0.0025,1.92,Growth phase,Routine,0
2025-06-12,P0013,GH008,F05,Labor,1.31281007,28,36.76,Shock response,Routine,0
2025-06-12,P0013,GH008,F05,Energy,36.79835558,0.19,6.99,Growth phase,Routine,0
2025-06-16,P0013,GH008,F05,Fertilizer,22.71081592,1.95,44.29,Pest response,Routine,0
2025-06-16,P0013,GH008,F05,Water,640.2383185,0.0025,1.6,Pest response,Routine,0
2025-06-16,P0013,GH008,F05,Energy,46.22447257,0.19,8.78,Shock response,Routine,0
2025-07-09,P0013,GH008,F05,Fertilizer,16.61112261,1.95,32.39,Pest response,Response to alert,1
2025-07-09,P0013,GH008,F05,Pesticide,1.924838962,14,26.95,Shock response,Routine,0
2025-07-09,P0013,GH008,F05,Water,632.7127445,0.0025,1.58,Routine,Routine,0
2025-07-09,P0013,GH008,F05,Labor,1.076505903,28,30.14,Routine,Routine,0
2025-08-24,P0013,GH008,F05,Fertilizer,10.29644105,1.95,20.08,Growth phase,Routine,0
2025-08-24,P0013,GH008,F05,Pesticide,1.250534298,14,17.51,Shock response,Response to alert,1
